partner_id,week_number,week_start_date,logins,referrals,earnings,unresolved_tickets,ticket_sentiment,join_date,region,partner_type,priority,behavior,days_since_last_outreach,payout_delay_days,commission_dispute_count,competitor_mention_flag,churn_driver,recommended_action
P0329,7,12-08-2025,8,79,622,0,,23-10-2024,LATAM,Introducer,Silver,healthy,25,0,0,0,Low Engagement,Re-engagement email + training invite
P0329,8,19-08-2025,7,17,826,5,,23-10-2024,LATAM,Introducer,Silver,healthy,26,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0329,9,26-08-2025,23,59,314,0,,23-10-2024,LATAM,Introducer,Silver,healthy,13,0,2,0,Financial Issues,Escalate to Finance + commission review
P0329,10,02-09-2025,11,90,410,0,,23-10-2024,LATAM,Introducer,Silver,at_risk,20,0,1,0,Financial Issues,Escalate to Finance + commission review
P0329,11,09-09-2025,19,135,409,5,,23-10-2024,LATAM,Introducer,Silver,healthy,18,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0329,12,16-09-2025,7,26,458,0,,23-10-2024,LATAM,Introducer,Silver,churning,5,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0329,13,23-09-2025,29,24,299,0,,23-10-2024,LATAM,Introducer,Silver,at_risk,22,0,1,0,Financial Issues,Escalate to Finance + commission review
P0329,14,30-09-2025,18,114,369,0,,23-10-2024,LATAM,Introducer,Silver,at_risk,29,0,0,0,Performance Decline,Marketing assistance + performance review
P0329,15,07-10-2025,27,87,754,2,,23-10-2024,LATAM,Introducer,Silver,healthy,29,0,0,0,Low Engagement,Re-engagement email + training invite
P0329,16,14-10-2025,17,133,322,0,,23-10-2024,LATAM,Introducer,Silver,churning,18,0,0,0,Performance Decline,Marketing assistance + performance review
P0329,17,21-10-2025,12,120,276,0,,23-10-2024,LATAM,Introducer,Silver,churning,5,0,0,0,Performance Decline,Marketing assistance + performance review
P0329,18,28-10-2025,16,106,604,1,,23-10-2024,LATAM,Introducer,Silver,healthy,9,1,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0329,19,04-11-2025,22,60,1208,0,,23-10-2024,LATAM,Introducer,Silver,at_risk,25,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0329,20,11-11-2025,18,71,1220,4,,23-10-2024,LATAM,Introducer,Silver,healthy,7,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0329,21,18-11-2025,10,45,1080,0,,23-10-2024,LATAM,Introducer,Silver,healthy,18,0,2,0,Financial Issues,Escalate to Finance + commission review
P0329,22,25-11-2025,29,93,736,1,,23-10-2024,LATAM,Introducer,Silver,churning,18,0,0,0,Relationship Neglect,Immediate account manager outreach
P0329,23,02-12-2025,16,137,419,5,,23-10-2024,LATAM,Introducer,Silver,at_risk,18,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0329,24,09-12-2025,29,112,600,0,,23-10-2024,LATAM,Introducer,Silver,churning,20,0,0,0,Financial Issues,Escalate to Finance + commission review
P0329,25,16-12-2025,6,123,548,0,,23-10-2024,LATAM,Introducer,Silver,churning,8,0,0,0,Low Engagement,Re-engagement email + training invite
P0329,26,23-12-2025,12,74,289,0,,23-10-2024,LATAM,Introducer,Silver,healthy,12,0,0,0,Performance Decline,Marketing assistance + performance review
P0329,27,30-12-2025,26,37,1102,0,,23-10-2024,LATAM,Introducer,Silver,at_risk,25,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0329,28,06-01-2026,29,66,1071,3,,23-10-2024,LATAM,Introducer,Silver,at_risk,10,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0329,29,13-01-2026,23,56,509,0,,23-10-2024,LATAM,Introducer,Silver,at_risk,21,0,0,0,Financial Issues,Escalate to Finance + commission review
P0329,30,20-01-2026,25,107,493,0,,23-10-2024,LATAM,Introducer,Silver,at_risk,28,0,1,0,Financial Issues,Escalate to Finance + commission review
P0330,1,01-07-2025,18,116,162,0,,17-08-2024,Middle East,Payment Agent,Bronze,healthy,10,0,0,0,Performance Decline,Marketing assistance + performance review
P0330,2,08-07-2025,11,101,178,0,,17-08-2024,Middle East,Payment Agent,Bronze,churning,15,2,0,0,Performance Decline,Marketing assistance + performance review
P0330,3,15-07-2025,18,15,805,3,,17-08-2024,Middle East,Payment Agent,Bronze,healthy,2,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0330,4,22-07-2025,15,47,233,0,,17-08-2024,Middle East,Payment Agent,Bronze,churning,8,0,0,0,Performance Decline,Marketing assistance + performance review
P0330,5,29-07-2025,14,72,585,0,,17-08-2024,Middle East,Payment Agent,Bronze,churning,13,0,0,0,Financial Issues,Escalate to Finance + commission review
P0330,6,05-08-2025,19,16,0,0,,17-08-2024,Middle East,Payment Agent,Bronze,at_risk,4,0,0,0,Performance Decline,Marketing assistance + performance review
P0330,7,12-08-2025,12,99,221,0,,17-08-2024,Middle East,Payment Agent,Bronze,healthy,2,0,0,0,Performance Decline,Marketing assistance + performance review
P0330,8,19-08-2025,24,83,358,0,,17-08-2024,Middle East,Payment Agent,Bronze,at_risk,28,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0330,9,26-08-2025,15,15,196,0,,17-08-2024,Middle East,Payment Agent,Bronze,churning,23,5,0,0,Performance Decline,Marketing assistance + performance review
P0330,10,02-09-2025,7,94,657,0,,17-08-2024,Middle East,Payment Agent,Bronze,healthy,2,1,0,0,Low Engagement,Re-engagement email + training invite
P0330,11,09-09-2025,16,35,915,0,,17-08-2024,Middle East,Payment Agent,Bronze,healthy,11,2,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0330,12,16-09-2025,18,146,39,2,,17-08-2024,Middle East,Payment Agent,Bronze,churning,2,0,1,1,Competitive Risk,Offer retention incentive + feature comparison
P0330,13,23-09-2025,28,91,156,1,,17-08-2024,Middle East,Payment Agent,Bronze,churning,3,1,0,0,Performance Decline,Marketing assistance + performance review
P0330,14,30-09-2025,7,40,320,0,,17-08-2024,Middle East,Payment Agent,Bronze,churning,14,0,0,0,Low Engagement,Re-engagement email + training invite
P0330,15,07-10-2025,29,129,793,0,,17-08-2024,Middle East,Payment Agent,Bronze,healthy,13,0,0,0,Financial Issues,Escalate to Finance + commission review
P0330,16,14-10-2025,8,121,146,2,,17-08-2024,Middle East,Payment Agent,Bronze,at_risk,1,2,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0330,17,21-10-2025,19,14,509,1,,17-08-2024,Middle East,Payment Agent,Bronze,healthy,12,0,0,0,Relationship Neglect,Immediate account manager outreach
P0330,18,28-10-2025,13,19,154,0,,17-08-2024,Middle East,Payment Agent,Bronze,at_risk,21,0,0,0,Performance Decline,Marketing assistance + performance review
P0330,19,04-11-2025,23,31,264,0,,17-08-2024,Middle East,Payment Agent,Bronze,at_risk,4,0,2,0,Financial Issues,Escalate to Finance + commission review
P0330,20,11-11-2025,17,21,609,1,,17-08-2024,Middle East,Payment Agent,Bronze,healthy,1,0,0,0,Performance Decline,Marketing assistance + performance review
P0330,21,18-11-2025,19,46,735,0,,17-08-2024,Middle East,Payment Agent,Bronze,healthy,15,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0330,22,25-11-2025,28,123,735,0,,17-08-2024,Middle East,Payment Agent,Bronze,healthy,6,0,0,0,Financial Issues,Escalate to Finance + commission review
P0330,23,02-12-2025,13,34,393,0,,17-08-2024,Middle East,Payment Agent,Bronze,healthy,10,0,0,0,Performance Decline,Marketing assistance + performance review
P0330,24,09-12-2025,15,81,903,3,,17-08-2024,Middle East,Payment Agent,Bronze,at_risk,16,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0330,25,16-12-2025,19,14,494,0,,17-08-2024,Middle East,Payment Agent,Bronze,churning,13,0,1,0,Financial Issues,Escalate to Finance + commission review
P0330,26,23-12-2025,20,25,410,1,,17-08-2024,Middle East,Payment Agent,Bronze,healthy,3,0,0,0,Financial Issues,Escalate to Finance + commission review
P0330,27,30-12-2025,17,101,292,0,,17-08-2024,Middle East,Payment Agent,Bronze,at_risk,12,0,0,0,Performance Decline,Marketing assistance + performance review
P0330,28,06-01-2026,21,42,296,0,,17-08-2024,Middle East,Payment Agent,Bronze,churning,27,0,0,0,Relationship Neglect,Immediate account manager outreach
P0330,29,13-01-2026,27,138,108,2,,17-08-2024,Middle East,Payment Agent,Bronze,churning,19,0,0,0,Performance Decline,Marketing assistance + performance review
P0330,30,20-01-2026,24,86,44,0,,17-08-2024,Middle East,Payment Agent,Bronze,healthy,8,0,0,0,Performance Decline,Marketing assistance + performance review
P0331,1,01-07-2025,14,67,754,3,,18-11-2024,Middle East,Introducer,Silver,churning,6,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0331,2,08-07-2025,16,134,992,0,,18-11-2024,Middle East,Introducer,Silver,healthy,14,0,0,0,Low Engagement,Re-engagement email + training invite
P0331,3,15-07-2025,24,37,1377,0,,18-11-2024,Middle East,Introducer,Silver,at_risk,21,0,0,0,Relationship Neglect,Immediate account manager outreach
P0331,4,22-07-2025,17,56,438,0,,18-11-2024,Middle East,Introducer,Silver,healthy,20,0,0,0,Performance Decline,Marketing assistance + performance review
P0331,5,29-07-2025,26,115,1033,0,,18-11-2024,Middle East,Introducer,Silver,at_risk,22,0,0,0,Financial Issues,Escalate to Finance + commission review
P0331,6,05-08-2025,23,117,812,0,,18-11-2024,Middle East,Introducer,Silver,healthy,24,0,0,0,Financial Issues,Escalate to Finance + commission review
P0331,7,12-08-2025,14,121,1390,1,,18-11-2024,Middle East,Introducer,Silver,healthy,23,0,1,0,Financial Issues,Escalate to Finance + commission review
P0331,8,19-08-2025,27,46,1262,0,,18-11-2024,Middle East,Introducer,Silver,at_risk,13,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0331,9,26-08-2025,17,21,886,0,,18-11-2024,Middle East,Introducer,Silver,healthy,27,0,0,0,Low Engagement,Re-engagement email + training invite
P0331,10,02-09-2025,29,92,613,3,,18-11-2024,Middle East,Introducer,Silver,healthy,11,5,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0331,11,09-09-2025,18,55,721,0,,18-11-2024,Middle East,Introducer,Silver,healthy,1,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0331,12,16-09-2025,10,111,486,0,,18-11-2024,Middle East,Introducer,Silver,at_risk,13,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0331,13,23-09-2025,9,144,654,0,,18-11-2024,Middle East,Introducer,Silver,at_risk,24,0,0,0,Low Engagement,Re-engagement email + training invite
P0331,14,30-09-2025,13,111,492,0,,18-11-2024,Middle East,Introducer,Silver,healthy,19,5,0,0,Performance Decline,Marketing assistance + performance review
P0331,15,07-10-2025,10,68,1031,0,,18-11-2024,Middle East,Introducer,Silver,churning,25,0,0,0,Relationship Neglect,Immediate account manager outreach
P0331,16,14-10-2025,25,76,1085,0,,18-11-2024,Middle East,Introducer,Silver,healthy,28,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0331,17,21-10-2025,8,46,958,0,,18-11-2024,Middle East,Introducer,Silver,healthy,29,2,0,0,Low Engagement,Re-engagement email + training invite
P0331,18,28-10-2025,18,117,908,0,,18-11-2024,Middle East,Introducer,Silver,healthy,9,0,0,0,Low Engagement,Re-engagement email + training invite
P0331,19,04-11-2025,13,39,569,0,,18-11-2024,Middle East,Introducer,Silver,churning,18,0,0,0,Performance Decline,Marketing assistance + performance review
P0331,20,11-11-2025,24,146,634,0,,18-11-2024,Middle East,Introducer,Silver,churning,15,0,0,0,Performance Decline,Marketing assistance + performance review
P0331,21,18-11-2025,28,54,831,1,,18-11-2024,Middle East,Introducer,Silver,healthy,7,0,0,0,Low Engagement,Re-engagement email + training invite
P0331,22,25-11-2025,29,61,1017,2,,18-11-2024,Middle East,Introducer,Silver,healthy,3,0,1,0,Financial Issues,Escalate to Finance + commission review
P0331,23,02-12-2025,14,131,1289,0,,18-11-2024,Middle East,Introducer,Silver,healthy,2,0,0,0,Financial Issues,Escalate to Finance + commission review
P0331,24,09-12-2025,11,61,559,0,,18-11-2024,Middle East,Introducer,Silver,at_risk,18,2,0,0,Performance Decline,Marketing assistance + performance review
P0331,25,16-12-2025,5,41,600,1,,18-11-2024,Middle East,Introducer,Silver,at_risk,19,0,0,0,Low Engagement,Re-engagement email + training invite
P0331,26,23-12-2025,22,95,1246,0,,18-11-2024,Middle East,Introducer,Silver,healthy,9,0,0,0,Low Engagement,Re-engagement email + training invite
P0331,27,30-12-2025,12,61,738,0,,18-11-2024,Middle East,Introducer,Silver,churning,27,0,0,0,Relationship Neglect,Immediate account manager outreach
P0331,28,06-01-2026,12,29,620,2,,18-11-2024,Middle East,Introducer,Silver,at_risk,12,0,0,0,Performance Decline,Marketing assistance + performance review
P0331,29,13-01-2026,11,100,907,2,,18-11-2024,Middle East,Introducer,Silver,healthy,23,0,1,0,Financial Issues,Escalate to Finance + commission review
P0331,30,20-01-2026,11,118,1031,0,,18-11-2024,Middle East,Introducer,Silver,at_risk,13,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0332,1,01-07-2025,12,88,6252,0,,07-10-2024,Middle East,Introducer,Platinum,at_risk,28,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0332,2,08-07-2025,12,107,6603,0,,07-10-2024,Middle East,Introducer,Platinum,healthy,2,0,0,0,Low Engagement,Re-engagement email + training invite
P0332,3,15-07-2025,6,117,6260,0,,07-10-2024,Middle East,Introducer,Platinum,healthy,17,0,0,0,Low Engagement,Re-engagement email + training invite
P0332,4,22-07-2025,6,128,6748,2,,07-10-2024,Middle East,Introducer,Platinum,healthy,17,0,0,0,Low Engagement,Re-engagement email + training invite
P0332,5,29-07-2025,20,65,6706,0,,07-10-2024,Middle East,Introducer,Platinum,healthy,5,0,0,0,Low Engagement,Re-engagement email + training invite
P0332,6,05-08-2025,6,136,6544,0,,07-10-2024,Middle East,Introducer,Platinum,healthy,11,0,0,0,Low Engagement,Re-engagement email + training invite
P0332,7,12-08-2025,12,37,6652,0,,07-10-2024,Middle East,Introducer,Platinum,at_risk,23,0,0,0,Relationship Neglect,Immediate account manager outreach
P0332,8,19-08-2025,23,24,6893,0,,07-10-2024,Middle East,Introducer,Platinum,at_risk,29,0,0,0,Financial Issues,Escalate to Finance + commission review
P0332,9,26-08-2025,12,22,6534,0,,07-10-2024,Middle East,Introducer,Platinum,healthy,5,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0332,10,02-09-2025,7,146,6507,3,,07-10-2024,Middle East,Introducer,Platinum,churning,5,0,2,0,Support Friction,Fast-track tickets + senior support follow-up
P0332,11,09-09-2025,12,84,6228,0,,07-10-2024,Middle East,Introducer,Platinum,healthy,8,0,0,0,Low Engagement,Re-engagement email + training invite
P0332,12,16-09-2025,5,105,6090,3,,07-10-2024,Middle East,Introducer,Platinum,healthy,11,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0332,13,23-09-2025,16,87,6014,0,,07-10-2024,Middle East,Introducer,Platinum,churning,20,0,0,0,Relationship Neglect,Immediate account manager outreach
P0332,14,30-09-2025,14,84,6217,0,,07-10-2024,Middle East,Introducer,Platinum,healthy,6,0,0,0,Performance Decline,Marketing assistance + performance review
P0332,15,07-10-2025,6,147,6769,0,,07-10-2024,Middle East,Introducer,Platinum,healthy,26,0,0,0,Low Engagement,Re-engagement email + training invite
P0332,16,14-10-2025,5,26,6436,0,,07-10-2024,Middle East,Introducer,Platinum,healthy,5,0,0,0,Low Engagement,Re-engagement email + training invite
P0332,17,21-10-2025,13,85,6910,1,,07-10-2024,Middle East,Introducer,Platinum,churning,26,0,0,0,Financial Issues,Escalate to Finance + commission review
P0332,18,28-10-2025,10,31,6521,0,,07-10-2024,Middle East,Introducer,Platinum,churning,3,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0332,19,04-11-2025,5,51,6133,1,,07-10-2024,Middle East,Introducer,Platinum,healthy,16,0,0,0,Low Engagement,Re-engagement email + training invite
P0332,20,11-11-2025,20,13,6382,1,,07-10-2024,Middle East,Introducer,Platinum,healthy,8,0,0,0,Financial Issues,Escalate to Finance + commission review
P0332,21,18-11-2025,17,109,6924,0,,07-10-2024,Middle East,Introducer,Platinum,churning,13,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0332,22,25-11-2025,16,11,6320,0,,07-10-2024,Middle East,Introducer,Platinum,healthy,17,0,0,0,Financial Issues,Escalate to Finance + commission review
P0332,23,02-12-2025,12,109,6620,0,,07-10-2024,Middle East,Introducer,Platinum,at_risk,2,0,0,0,Relationship Neglect,Immediate account manager outreach
P0332,24,09-12-2025,26,95,6156,0,,07-10-2024,Middle East,Introducer,Platinum,healthy,17,0,0,0,Low Engagement,Re-engagement email + training invite
P0332,25,16-12-2025,13,96,6229,0,,07-10-2024,Middle East,Introducer,Platinum,healthy,22,0,0,0,Relationship Neglect,Immediate account manager outreach
P0332,26,23-12-2025,26,65,5964,1,,07-10-2024,Middle East,Introducer,Platinum,churning,29,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0332,27,30-12-2025,5,28,5944,0,,07-10-2024,Middle East,Introducer,Platinum,healthy,4,0,0,0,Low Engagement,Re-engagement email + training invite
P0332,28,06-01-2026,27,78,6743,0,,07-10-2024,Middle East,Introducer,Platinum,healthy,8,0,0,0,Performance Decline,Marketing assistance + performance review
P0332,29,13-01-2026,18,125,6630,0,,07-10-2024,Middle East,Introducer,Platinum,churning,22,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0332,30,20-01-2026,11,133,6208,0,,07-10-2024,Middle East,Introducer,Platinum,at_risk,2,0,1,0,Financial Issues,Escalate to Finance + commission review
P0333,1,01-07-2025,12,72,4208,1,,04-10-2024,LATAM,Payment Agent,Gold,healthy,4,0,0,0,Low Engagement,Re-engagement email + training invite
P0333,2,08-07-2025,13,19,3689,0,,04-10-2024,LATAM,Payment Agent,Gold,churning,21,1,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0333,3,15-07-2025,11,89,4075,0,,04-10-2024,LATAM,Payment Agent,Gold,healthy,21,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0333,4,22-07-2025,6,145,3658,0,,04-10-2024,LATAM,Payment Agent,Gold,healthy,5,5,0,0,Low Engagement,Re-engagement email + training invite
P0333,5,29-07-2025,20,45,3519,2,,04-10-2024,LATAM,Payment Agent,Gold,churning,12,0,0,0,Financial Issues,Escalate to Finance + commission review
P0333,6,05-08-2025,18,86,3834,0,,04-10-2024,LATAM,Payment Agent,Gold,at_risk,11,0,0,0,Relationship Neglect,Immediate account manager outreach
P0333,7,12-08-2025,23,32,4353,0,,04-10-2024,LATAM,Payment Agent,Gold,at_risk,10,0,0,0,Financial Issues,Escalate to Finance + commission review
P0333,8,19-08-2025,8,86,3790,0,,04-10-2024,LATAM,Payment Agent,Gold,churning,5,0,2,0,Financial Issues,Escalate to Finance + commission review
P0333,9,26-08-2025,22,63,3706,0,,04-10-2024,LATAM,Payment Agent,Gold,at_risk,18,0,1,0,Financial Issues,Escalate to Finance + commission review
P0333,10,02-09-2025,25,96,3807,0,,04-10-2024,LATAM,Payment Agent,Gold,churning,18,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0333,11,09-09-2025,20,146,4455,0,,04-10-2024,LATAM,Payment Agent,Gold,at_risk,13,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0333,12,16-09-2025,8,32,4379,0,,04-10-2024,LATAM,Payment Agent,Gold,healthy,23,0,0,0,Low Engagement,Re-engagement email + training invite
P0333,13,23-09-2025,17,81,4170,0,,04-10-2024,LATAM,Payment Agent,Gold,at_risk,5,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0333,14,30-09-2025,24,89,3901,0,,04-10-2024,LATAM,Payment Agent,Gold,healthy,8,0,0,0,Low Engagement,Re-engagement email + training invite
P0333,15,07-10-2025,9,109,4107,0,,04-10-2024,LATAM,Payment Agent,Gold,churning,29,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0333,16,14-10-2025,29,28,4434,0,,04-10-2024,LATAM,Payment Agent,Gold,healthy,24,0,0,0,Performance Decline,Marketing assistance + performance review
P0333,17,21-10-2025,18,26,4088,0,,04-10-2024,LATAM,Payment Agent,Gold,at_risk,21,2,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0333,18,28-10-2025,7,68,4394,1,,04-10-2024,LATAM,Payment Agent,Gold,healthy,8,0,0,0,Low Engagement,Re-engagement email + training invite
P0333,19,04-11-2025,28,137,4322,0,,04-10-2024,LATAM,Payment Agent,Gold,at_risk,27,0,0,0,Financial Issues,Escalate to Finance + commission review
P0333,20,11-11-2025,26,16,3620,0,,04-10-2024,LATAM,Payment Agent,Gold,healthy,9,0,0,0,Financial Issues,Escalate to Finance + commission review
P0333,21,18-11-2025,22,116,4163,0,,04-10-2024,LATAM,Payment Agent,Gold,at_risk,11,0,0,0,Financial Issues,Escalate to Finance + commission review
P0333,22,25-11-2025,18,93,4132,0,,04-10-2024,LATAM,Payment Agent,Gold,healthy,6,0,0,0,Performance Decline,Marketing assistance + performance review
P0333,23,02-12-2025,10,109,3856,3,,04-10-2024,LATAM,Payment Agent,Gold,churning,11,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0333,24,09-12-2025,16,22,4115,1,,04-10-2024,LATAM,Payment Agent,Gold,at_risk,24,0,0,0,Financial Issues,Escalate to Finance + commission review
P0333,25,16-12-2025,5,81,3925,0,,04-10-2024,LATAM,Payment Agent,Gold,healthy,1,0,0,0,Low Engagement,Re-engagement email + training invite
P0333,26,23-12-2025,6,130,4200,0,,04-10-2024,LATAM,Payment Agent,Gold,healthy,3,5,0,0,Low Engagement,Re-engagement email + training invite
P0333,27,30-12-2025,7,144,4076,0,,04-10-2024,LATAM,Payment Agent,Gold,healthy,1,0,0,0,Low Engagement,Re-engagement email + training invite
P0333,28,06-01-2026,12,22,3938,0,,04-10-2024,LATAM,Payment Agent,Gold,churning,14,0,0,0,Financial Issues,Escalate to Finance + commission review
P0333,29,13-01-2026,23,18,3805,0,,04-10-2024,LATAM,Payment Agent,Gold,healthy,15,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0333,30,20-01-2026,5,12,4404,0,,04-10-2024,LATAM,Payment Agent,Gold,healthy,13,0,0,0,Low Engagement,Re-engagement email + training invite
P0334,1,01-07-2025,19,21,652,0,,01-11-2024,Asia,Affiliate,Gold,healthy,12,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0334,2,08-07-2025,23,25,446,0,,01-11-2024,Asia,Affiliate,Gold,churning,11,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0334,3,15-07-2025,6,38,750,1,,01-11-2024,Asia,Affiliate,Gold,healthy,14,0,0,0,Low Engagement,Re-engagement email + training invite
P0334,4,22-07-2025,7,61,662,0,,01-11-2024,Asia,Affiliate,Gold,healthy,4,1,0,0,Low Engagement,Re-engagement email + training invite
P0334,5,29-07-2025,20,127,1331,0,,01-11-2024,Asia,Affiliate,Gold,healthy,17,0,0,0,Performance Decline,Marketing assistance + performance review
P0334,6,05-08-2025,28,11,1081,1,,01-11-2024,Asia,Affiliate,Gold,at_risk,14,2,1,0,Financial Issues,Escalate to Finance + commission review
P0334,7,12-08-2025,24,147,1128,0,,01-11-2024,Asia,Affiliate,Gold,healthy,19,0,1,0,Financial Issues,Escalate to Finance + commission review
P0334,8,19-08-2025,20,146,405,0,,01-11-2024,Asia,Affiliate,Gold,churning,17,0,0,0,Performance Decline,Marketing assistance + performance review
P0334,9,26-08-2025,16,138,644,1,,01-11-2024,Asia,Affiliate,Gold,healthy,22,0,0,0,Relationship Neglect,Immediate account manager outreach
P0334,10,02-09-2025,13,125,487,0,,01-11-2024,Asia,Affiliate,Gold,churning,1,0,0,0,Performance Decline,Marketing assistance + performance review
P0334,11,09-09-2025,9,27,509,2,,01-11-2024,Asia,Affiliate,Gold,at_risk,6,0,0,0,Low Engagement,Re-engagement email + training invite
P0334,12,16-09-2025,16,108,782,0,,01-11-2024,Asia,Affiliate,Gold,churning,17,1,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0334,13,23-09-2025,18,137,1065,3,,01-11-2024,Asia,Affiliate,Gold,churning,27,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0334,14,30-09-2025,19,42,782,0,,01-11-2024,Asia,Affiliate,Gold,healthy,16,1,0,0,Low Engagement,Re-engagement email + training invite
P0334,15,07-10-2025,28,87,413,0,,01-11-2024,Asia,Affiliate,Gold,healthy,11,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
P0334,16,14-10-2025,8,94,641,5,,01-11-2024,Asia,Affiliate,Gold,churning,27,0,1,0,Support Friction,Fast-track tickets + senior support follow-up
P0334,17,21-10-2025,17,44,756,0,,01-11-2024,Asia,Affiliate,Gold,healthy,24,0,0,0,Low Engagement,Re-engagement email + training invite
P0334,18,28-10-2025,9,143,601,0,,01-11-2024,Asia,Affiliate,Gold,at_risk,20,0,0,0,Low Engagement,Re-engagement email + training invite
P0334,19,04-11-2025,7,13,671,0,,01-11-2024,Asia,Affiliate,Gold,healthy,22,2,0,0,Low Engagement,Re-engagement email + training invite
P0334,20,11-11-2025,24,108,866,1,,01-11-2024,Asia,Affiliate,Gold,healthy,21,1,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0334,21,18-11-2025,6,48,890,0,,01-11-2024,Asia,Affiliate,Gold,healthy,17,0,0,0,Low Engagement,Re-engagement email + training invite
P0334,22,25-11-2025,5,96,1302,0,,01-11-2024,Asia,Affiliate,Gold,healthy,1,0,0,0,Low Engagement,Re-engagement email + training invite
P0334,23,02-12-2025,12,139,1003,1,,01-11-2024,Asia,Affiliate,Gold,at_risk,1,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0334,24,09-12-2025,24,89,1391,0,,01-11-2024,Asia,Affiliate,Gold,churning,22,0,0,0,Support Friction,Fast-track tickets + senior support follow-up
P0334,25,16-12-2025,20,144,880,0,,01-11-2024,Asia,Affiliate,Gold,churning,2,0,0,0,Relationship Neglect,Immediate account manager outreach
P0334,26,23-12-2025,15,30,1020,1,,01-11-2024,Asia,Affiliate,Gold,healthy,4,1,0,0,Low Engagement,Re-engagement email + training invite
P0334,27,30-12-2025,11,110,1178,0,,01-11-2024,Asia,Affiliate,Gold,healthy,26,0,0,0,Low Engagement,Re-engagement email + training invite
P0334,28,06-01-2026,18,60,890,0,,01-11-2024,Asia,Affiliate,Gold,healthy,12,0,0,0,Relationship Neglect,Immediate account manager outreach
P0334,29,13-01-2026,28,131,881,2,,01-11-2024,Asia,Affiliate,Gold,healthy,8,2,0,0,Financial Issues,Escalate to Finance + commission review
P0334,30,20-01-2026,28,51,1204,0,,01-11-2024,Asia,Affiliate,Gold,healthy,2,0,0,0,Performance Decline,Marketing assistance + performance review
P0335,1,01-07-2025,19,26,3691,0,,04-07-2024,Europe,Affiliate,Gold,healthy,26,2,0,0,Low Engagement,Re-engagement email + training invite
P0335,2,08-07-2025,6,54,3247,0,,04-07-2024,Europe,Affiliate,Gold,healthy,10,0,0,0,Low Engagement,Re-engagement email + training invite
P0335,3,15-07-2025,27,89,3026,0,,04-07-2024,Europe,Affiliate,Gold,healthy,18,0,0,0,Low Engagement,Re-engagement email + training invite
P0335,4,22-07-2025,9,14,3191,0,,04-07-2024,Europe,Affiliate,Gold,healthy,12,0,0,0,Low Engagement,Re-engagement email + training invite
P0335,5,29-07-2025,19,37,3653,0,,04-07-2024,Europe,Affiliate,Gold,churning,2,0,0,0,Competitive Risk,Offer retention incentive + feature comparison
P0335,6,05-08-2025,18,131,2920,4,,04-07-2024,Europe,Affiliate,Gold,at_risk,25,0,0,1,Competitive Risk,Offer retention incentive + feature comparison
